OBJECTID	SEG_ID	STREETNAME	ST_CODE	ONEWAY	CLASS	TYPE	Shape__Length
4280	621385	ROBERTS  AVE	68880	FT	3	Conventional	0.001799029
4281	621448	ROBERTS  AVE	68880	B	3	Conventional	0.00514014
4282	621945	RIDGE  AVE	68280	B	3	Sharrow	0.003128958
4283	621944	RIDGE  AVE	68280	B	3	Sharrow	0.001518869
4284	323672	WOODLAND  AVE	84480	B	3	Conventional	0.000739985
4285	323671	WOODLAND  AVE	84480	B	3	Conventional	0.000940292
4286	522228	CHAMOUNIX  DR	22240	B	3	Conventional	0.007882216
4287	522229	CHAMOUNIX  DR	22240	B	3	Conventional	0.002056672
4288	220049	PENROSE  AVE	64080	B	2	Conventional	0.001094673
4289	221161	PENROSE  AVE	64080	B	2	Conventional	0.004481683
4290	642577	OLD YORK  RD	61300	B	4	Conventional	0.000921194
4291	640539	OLD YORK  RD	61300	B	4	Conventional	0.000814879
4292	960975	WELSH  RD	82240	B	3	Conventional	0.001460325
4293	960976	WELSH  RD	82240	B	3	Conventional	0.00036536
4294	543077	ARAMINGO  AVE	12900	B	2	Conventional	0.000217359
4295	543049	ARAMINGO  AVE	12900	B	2	Conventional	0.001117648
4296	621949	W  ERIE  AVE	32000	B	3	Conventional	0.001378247
4297	621948	W  ERIE  AVE	32000	TF	3	Conventional	0.000261067
4298	742817	OLD YORK  RD	61300	B	4	Conventional	0.001342688
4299	742816	OLD YORK  RD	61300	B	4	Conventional	0.001750776
4300	600713	RIDGE  AVE	68280	B	3	Conventional w Sharrows	0.000359662
4301	600714	RIDGE  AVE	68280	B	3	Conventional w Sharrows	0.000466482
4302	322725	WOODLAND  AVE	84480	B	3	Conventional	0.00328209
4303	322707	BALTIMORE  AVE	15620	B	2	Conventional	0.001876652
4304	442002	N  DELAWARE  AVE	28000	B	2	Conventional	0.000450588
4305	440678	N  DELAWARE  AVE	28000	B	2	Conventional	0.001411336
4306	1060685	JAMISON  AVE	45860	B	4	Conventional	0.001529171
4307	1060545	RED LION  RD	67640	B	2	Conventional	0.002765871
4308	1060568	RED LION  RD	67640	B	2	Conventional	0.006017308
4309	721008	BELFIELD  AVE	16560	B	3	Conventional	0.005135647
4310	720076	BELFIELD  AVE	16560	B	3	Conventional	0.003037089
4311	722204	N  20TH  ST	88170	FT	4	Conventional	0.002644951
4312	642090	W  ALLEGHENY  AVE	12060	B	3	Conventional	0.000489404
4313	642096	W  ALLEGHENY  AVE	12060	B	3	Conventional	0.000311646
4314	323682	W  PASSYUNK  AVE	63240	B	3	Conventional	0.000883289
4315	322774	W  PASSYUNK  AVE	63240	B	3	Conventional	0.000232285
4316	621281	RIDGE  AVE	68280	B	3	Sharrow	0.000438789
4317	621956	RIDGE  AVE	68280	B	3	Sharrow	0.000435526
4318	423421	S  21ST  ST	88200	FT	3	Sharrow	0.000100722
4319	423422	S  21ST  ST	88200	FT	3	Sharrow	0.000582463
4320	323685	SOUTH  ST	73440	TF	3	Paint Buffered	0.000466729
4321	323686	SOUTH  ST	73440	TF	3	Paint Buffered	0.000675592
4322	880671	GRANT  AVE	38120	B	2	Sharrow	0.002988129
4323	880672	GRANT  AVE	38120	B	2	Sharrow	0.000606175
